codigo_icai,nombre_icai,term,studies,degree,schedule,language,ects_icai,codigo_itba,nombre_itba,confianza,comentario,availability_label,timing_risk_label,level_label,permission_label,language_label,schedule_label,recommendation_bucket,source_label,program_label,source_url,url_guia_icai
DEAC-MUIINT-112,Internet of Things,Fall,Master,1-MIINT,Unknown,English,4.5,73.50,"Infraestructura de Cómputo: Data Center, Cloud y Edge",2,"Internet of Things aporta la dimensión de dispositivos conectados y edge, pero no cubre de forma integral data center ni cloud. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,english,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DIM-MII-516,Robotica Industrial / Industrial Robotics,Fall,Master,1-MII,Unknown,Spanish,4.5,16.57,Robótica Bioinspirada,2,"Robotica Industrial comparte diseno e implementacion de sistemas roboticos, pero no cubre explicitamente bioinspiracion, sistemas biologicos ni interaccion humano-robot. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DIM-MII-516,Robotica Industrial / Industrial Robotics,Fall,Master,1-MII,Unknown,Spanish,4.5,72.73,Aprendizaje por Refuerzo en Robótica,2,"Robótica Industrial cubre el dominio de aplicación, no incluye explícitamente aprendizaje por refuerzo. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DIM-MII-516,Robotica Industrial / Industrial Robotics,Fall,Master,1-MII,Unknown,Spanish,4.5,73.61,Neurorobótica,2,"Robótica Industrial cubre el dominio robótico, pero no evidencia componentes neuronales o de aprendizaje propios de neurorobótica. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DIM-MII-612,Simulación Multifísica / Multiphysics Simulation,Fall,Master,2-MII,Unknown,Spanish,6.0,72.25,Simulación de Sistemas,2,"Simulación Multifísica comparte el uso de modelos y herramientas de simulación, aunque es una aplicación de ingeniería física más acotada. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DIM-OPT-611,Optativa Complementaria. Sustainable Development / Sustainable Development,Fall,Master,2-MII,Unknown,English,6.0,12.83,Seguridad Ocupacional y Ambiental,2,"Sustainable Development aporta la dimension ambiental y de gestion responsable, pero no equivale a seguridad ocupacional ni a sistemas ISO 14001 completos. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,english,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DOI-MII-613,Emprendimiento e Innovación / Entrepreneurship and Innovation,Fall,Master,2-MII,Unknown,English,6.0,81.14,Product Management,2,"Emprendimiento e Innovación comparte oportunidades y validación de soluciones, pero no cubre explícitamente la gestión de producto de software. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,english,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DOI-MII-613,Emprendimiento e Innovación / Entrepreneurship and Innovation,Fall,Master,2-MII,Unknown,English,6.0,81.94,Experiencia Inmersiva de Innovación Tecnológica,2,"Emprendimiento e Innovación se relaciona con la vertiente de innovación tecnológica, pero no hay contenidos ITBA para verificar el componente inmersivo o experiencial. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,english,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DOI-MII-681,Dirección de Proyectos / Project Management,Fall,Master,2-MII,Unknown,English / Spanish,3.0,82.21,Factibilidad de Proyectos Data Driven,2,"Dirección de Proyectos aporta planificación, responsables e hitos del ciclo de proyecto, pero no contiene por título el análisis de datos ni la factibilidad técnica específica. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,english_or_spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DOI-MTF-511,"Fundamentos de Tecnologías Financieras, Pagos y Banca Digital / Fundamentals of Financial Technologies, Payments and Digital Banking",Fall,Master,1-MTF,Unknown,Spanish,4.5,73.89,Introducción a Blockchain y Criptomonedas,2,"Fundamentos de Tecnologías Financieras, Pagos y Banca Digital aporta contexto financiero digital, pero no garantiza contenidos de blockchain. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MBD-511,Arquitectura Big Data / Big Data Architecture,Fall,Master,1-MBD,Unknown,Spanish,3.0,72.41,Base de Datos II,2,"Arquitectura Big Data cubre parte de las tendencias de datos masivos y NoSQL, pero no el núcleo completo de Base de Datos II. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MBD-511,Arquitectura Big Data / Big Data Architecture,Fall,Master,1-MBD,Unknown,Spanish,3.0,72.64,Cloud Computing,2,"Arquitectura Big Data comparte infraestructura escalable, pero no confirma contenido específico de cloud. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MBD-511,Arquitectura Big Data / Big Data Architecture,Fall,Master,1-MBD,Unknown,Spanish,3.0,72.82,Tópicos de NOSQL,2,"Arquitectura Big Data puede incluir decisiones de almacenamiento no relacional, pero el catálogo no declara contenidos específicos de NoSQL. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MBD-511,Arquitectura Big Data / Big Data Architecture,Fall,Master,1-MBD,Unknown,Spanish,3.0,72.92,El Paradigma NoSQL - Bases de Datos de Grafos,2,"Arquitectura Big Data puede solapar con almacenamiento no relacional, pero no confirma bases de grafos, RDF ni consultas de grafos. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MBD-511,Arquitectura Big Data / Big Data Architecture,Fall,Master,1-MBD,Unknown,Spanish,3.0,82.21,Factibilidad de Proyectos Data Driven,2,"Arquitectura Big Data aporta decisiones de arquitectura e infraestructura para soluciones basadas en datos, pero cubre sólo una parte técnica de la factibilidad de proyecto. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MBD-512,Big Data y Gobierno del Dato / Big Data and Data Governance,Fall,Master,2-MBD,Unknown,Spanish,3.0,72.78,OLAP Espacial,2,"Big Data y Gobierno del Dato se relaciona con gestión analítica, no confirma OLAP ni información espacial. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MBD-512,Big Data y Gobierno del Dato / Big Data and Data Governance,Fall,Master,2-MBD,Unknown,Spanish,3.0,72.80,Big Data,2,"Big Data y Gobierno del Dato aporta una parte de gestión de datos masivos, pero no el núcleo de procesamiento distribuido de ITBA. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MBD-517,Adquisición y Transformación / Data Acquisition and Transformation,Fall,Master,1-MBD,Unknown,Spanish,3.0,72.71,Integración de Sistemas de Información,2,"Adquisición y Transformación de Datos cubre integración de flujos de datos, parcial frente a integración general. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MBD-517,Adquisición y Transformación / Data Acquisition and Transformation,Fall,Master,1-MBD,Unknown,Spanish,3.0,82.21,Factibilidad de Proyectos Data Driven,2,"Adquisición y Transformación se relaciona con comprobar disponibilidad y preparación de datos, pero no cubre por sí sola viabilidad legal, económica, gestión ni go-live. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MCS-512,"Criptografía, Firma Electrónica y Blockchain / Cryptography, Digital Signature and Blockchain",Fall,Master,1-MCS,Unknown,Spanish,6.0,61.08,Derecho Digital,2,"Criptografia, Firma Electronica y Blockchain cubre una tecnologia mencionada en Derecho Digital, pero no el marco juridico amplio de privacidad, propiedad intelectual y delitos informaticos. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MCS-512,"Criptografía, Firma Electrónica y Blockchain / Cryptography, Digital Signature and Blockchain",Fall,Master,1-MCS,Unknown,Spanish,6.0,72.69,Seguridad de Software basada en Flujo de Información,2,"Criptografía, Firma Electrónica y Blockchain comparte seguridad de la información, no análisis de flujos. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MCS-513,"Gobierno, Riesgo y Cumplimiento de la Seguridad / Governance, Risk and Compliance",Fall,Master,2-MCS,Unknown,Spanish,6.0,61.08,Derecho Digital,2,"Gobierno, Riesgo y Cumplimiento de la Seguridad solapa con cumplimiento y regulacion tecnologica, pero su foco es gestion de ciberseguridad y no derecho digital integral. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MCS-513,"Gobierno, Riesgo y Cumplimiento de la Seguridad / Governance, Risk and Compliance",Fall,Master,2-MCS,Unknown,Spanish,6.0,73.81,Ciberseguridad Ofensiva y Defensiva,2,"Gobierno, Riesgo y Cumplimiento aporta la gestión defensiva de la seguridad, pero no cubre habilidades técnicas ofensivas/defensivas integrales. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MCS-516,Test de Intrusión y Gestión de Vulnerabilidades / Penetration Testing and Vulnerability Management,Fall,Master,2-MCS,Unknown,Spanish,3.0,72.69,Seguridad de Software basada en Flujo de Información,2,"Test de Intrusión y Gestión de Vulnerabilidades coincide en seguridad de software, no en seguridad basada en flujo. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MCS-516,Test de Intrusión y Gestión de Vulnerabilidades / Penetration Testing and Vulnerability Management,Fall,Master,2-MCS,Unknown,Spanish,3.0,72.77,Técnicas Automáticas para Testing de Software,2,"Test de Intrusión y Gestión de Vulnerabilidades usa pruebas de seguridad, no testing automático general. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MIT-512,Seguridad en Sistemas de Comunicación / Security in Communications Systems,Fall,Master,1-MIT,Unknown,Spanish,4.5,72.69,Seguridad de Software basada en Flujo de Información,2,"Seguridad en Sistemas de Comunicación aporta seguridad de sistemas, no análisis de flujo de información. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MIT-512,Seguridad en Sistemas de Comunicación / Security in Communications Systems,Fall,Master,1-MIT,Unknown,Spanish,4.5,73.80,SEGURIDAD OFENSIVA,2,"Seguridad en Sistemas de Comunicación cubre seguridad aplicada a comunicaciones, pero no pruebas ofensivas ni explotación de vulnerabilidades. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MIT-515,Arquitectura de Servicios en Red / Architecture of Network Services,Fall,Master,1-MIT,Unknown,Spanish,6.0,72.56,Automatización e Integración de Sistemas de Información,2,"Arquitectura de Servicios en Red aporta integración de servicios, sin cubrir explícitamente la automatización. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MIT-515,Arquitectura de Servicios en Red / Architecture of Network Services,Fall,Master,1-MIT,Unknown,Spanish,6.0,73.40,ARQUITECTURA DE MICROSERVICIOS,2,"Arquitectura de Servicios en Red se relaciona con el diseño de servicios distribuidos, aunque no confirma contenidos de microservicios, contenedores o Kubernetes. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MIT-515,Arquitectura de Servicios en Red / Architecture of Network Services,Fall,Master,1-MIT,Unknown,Spanish,6.0,81.57,Arquitectura de soluciones digitales,2,"Arquitectura de Servicios en Red aporta diseño de arquitectura técnica de servicios, pero su foco de comunicaciones no cubre por sí solo la arquitectura integral de soluciones ni CI/CD. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
DTC-MIT-515,Arquitectura de Servicios en Red / Architecture of Network Services,Fall,Master,1-MIT,Unknown,Spanish,6.0,82.08,Cloud Computing,2,"Arquitectura de Servicios en Red se relaciona parcialmente con arquitecturas de servicios escalables, pero el catálogo no acredita IaaS/PaaS/SaaS, virtualización, contenedores, IaC ni operación cloud. Es Master y requiere permiso.",exchange_term,low,postgraduate,permission_required,spanish,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
IBS-MBA-518,Planificación Estratégica / Strategic Planning,Fall,Master,1-MBA,Unknown,English,2.0,81.13,Futuros Posibles,2,"Planificación Estratégica se relaciona con construcción de visión y transformación organizacional, pero no con la disciplina de futuros. Es Master y requiere permiso para alumnos de último año.",exchange_term,low,postgraduate,permission_required,english,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
IIM-DCC-301,Communication Skills (B2),All-year,Undergraduate,3-DCC,Unknown,English,3.0,94.64,Prácticas Expositivas,2,"Communication Skills (B2) puede aportar comunicación oral en inglés, pero no hay guía que confirme prácticas de oratoria, escenarios o presentaciones; candidato parcial-débil. Es All-year: 3 ECTS semestrales y requiere prueba/asignación de nivel.",exchange_term_all_year,medium,undergraduate,standard,english,unknown,backup_only,course_offering_2026_2027_v1_1,regular_icai,,
